Country,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Estimates Start After
Solomon Islands,Total investment,Percent of GDP,,3.65,3.65,3.65,3.65,3.65,3.65,6.673,11.221,8.958,11.2,7.528,9.485,7.958,9.083,6.865,5.227,5.705,6.614,7.239,6.883,7.613,7.914,5.967,10.706,6.368,9.218,11.797,15.34,14.237,13.439,20.662,16.217,14.283,15.59,13.064,15.493,16.247,19.459,18.868,22.681,17.608,20.847,22.672,2020
Solomon Islands,Gross national savings,Percent of GDP,,7.122,-0.324,8.856,6.952,11.112,-7.171,29.141,36.136,15.222,20.325,12.435,18.129,28.16,28.04,22.42,-18.078,-6.782,-3.94,-1.218,2.832,-7.27,-6.298,-4.232,16.613,21.732,3.167,3.806,2.434,-1.636,-4.309,-5.709,8.974,15.664,12.596,9.309,12.796,12.713,15.184,15.908,13.17,15.977,16.051,12.598,2020
Solomon Islands,"Inflation, average consumer prices",Index,,4.221,4.776,5.397,5.772,6.402,7.005,7.922,8.833,10.318,11.859,12.891,14.824,16.425,17.936,20.321,22.274,24.896,26.904,30.228,32.632,34.893,37.555,41.072,45.211,48.337,51.977,57.817,62.242,73.033,78.267,78.975,84.833,89.85,94.567,99.575,99.008,99.5,100,103.475,105.167,108.283,108.167,112.208,2021
Solomon Islands,Volume of imports of goods and services,Percent change,,14.1,-2.409,-29.652,-5.902,18.591,-6.604,-23.329,-15.046,28.27,3.689,-8.881,-20.494,-9.962,27.344,11.374,-5.891,-21.202,9.579,-27.845,-22.49,-26.869,-12.61,-29.122,-4.746,18.763,45.952,41.854,27.601,-2.552,-0.95,44.131,-1.358,4.666,11.748,-2.4,6.082,3.88,1.924,3.246,3.298,-21.052,-8.712,-7.815,2021
Solomon Islands,Volume of exports of goods and services,Percent change,,3.021,5.557,-20.674,4.785,9.884,-27.987,-8.255,-34.075,-2.96,-7.285,-4.935,10.031,4.291,-4.67,5.223,14.054,9.566,4.402,-10.025,5.889,-29.328,-33.958,-7.315,18.375,23.654,9.21,8.02,4.719,15.605,-13.2,27.814,35.311,22.943,5.013,3.367,2.841,-4.387,12.842,13.058,-14.885,-28.449,-13.21,-3.936,2021
Solomon Islands,Population,Persons,Millions,0.231,0.238,0.246,0.255,0.263,0.271,0.279,0.287,0.295,0.303,0.312,0.321,0.33,0.34,0.349,0.359,0.37,0.38,0.391,0.402,0.413,0.424,0.435,0.447,0.459,0.47,0.481,0.492,0.503,0.515,0.528,0.542,0.556,0.571,0.587,0.603,0.619,0.636,0.653,0.67,0.685,0.7,0.715,2019
Solomon Islands,General government revenue,National currency,Billions,0.037,0.037,0.041,0.04,0.048,0.053,0.057,0.074,0.094,0.114,0.166,0.244,0.309,0.342,0.458,0.446,0.508,0.42,0.453,0.433,0.336,0.34,0.288,0.673,0.943,1.091,1.348,1.852,2.194,2.659,3.526,4,4.105,4.203,4.089,4.381,4.226,4.592,5.093,4.207,4.218,4.264,4.079,2020
Solomon Islands,General government total expenditure,National currency,Billions,0.029,0.036,0.037,0.039,0.059,0.069,0.079,0.143,0.144,0.162,0.151,0.226,0.257,0.296,0.371,0.366,0.408,0.351,0.389,0.285,0.411,0.362,0.319,0.53,0.853,1.195,1.416,1.864,2.288,2.626,3.248,3.4,3.819,3.862,3.908,4.382,4.682,4.93,4.985,4.416,4.526,4.839,4.879,2020
Solomon Islands,General government net lending/borrowing,National currency,Billions,0.007,0.001,0.004,0.001,-0.011,-0.016,-0.022,-0.069,-0.05,-0.048,0.015,0.018,0.052,0.047,0.086,0.08,0.1,0.069,0.064,0.149,-0.075,-0.021,-0.031,0.143,0.09,-0.104,-0.069,-0.013,-0.094,0.033,0.278,0.599,0.286,0.341,0.181,-0.001,-0.457,-0.339,0.108,-0.209,-0.308,-0.576,-0.8,2020
Solomon Islands,Current account balance,U.S. dollars,Billions,-0.006,-0.021,-0.004,-0.006,--,-0.029,0.008,--,-0.021,-0.026,-0.026,-0.036,-0.007,-0.007,0.001,-0.085,-0.035,-0.021,-0.006,0.014,-0.031,-0.026,-0.015,0.021,0.061,-0.029,-0.043,-0.08,-0.111,-0.131,-0.223,-0.076,0.016,-0.039,-0.05,-0.035,-0.049,-0.063,-0.048,-0.154,-0.025,-0.078,-0.161,2021
Solomon Islands,Current account balance,Percent of GDP,,-3.109,-10.862,-2.144,-3.572,0.23,-17.229,5.656,0.132,-11.964,-15.213,-12.182,-15.993,-2.712,-2.444,0.317,-18.078,-6.782,-3.94,-1.218,2.832,-7.27,-6.298,-4.232,5.906,15.364,-6.051,-7.992,-12.906,-15.873,-17.747,-26.372,-7.243,1.381,-2.995,-3.755,-2.697,-3.535,-4.275,-2.96,-9.511,-1.631,-4.796,-10.074,2020
Sri Lanka,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"3,065.27","3,186.09","3,311.15","3,381.44","3,570.45","3,710.94","3,831.87","3,849.21","3,913.81","3,961.88","4,164.14","4,097.47","3,924.02","4,173.17","4,466.24","4,697.96","5,233.65","5,739.87","5,616.91","5,748.08","6,193.99","6,030.27","6,205.52","6,518.90","6,816.03","7,182.99","7,674.52","8,135.80","8,558.66","8,800.10","9,440.67","10,190.35","11,055.63","11,414.17","12,029.37","12,420.55","12,904.85","13,584.19","13,753.05","13,639.02","13,095.76","13,386.68","12,093.20",2020
Sri Lanka,Total investment,Percent of GDP,,44.026,27.252,28.952,24.427,23.546,22.048,21.481,21.184,22.019,20.523,25.938,25.902,31.543,30.025,31.499,30.518,30.116,26.923,27.36,28.445,29.277,23.282,23.895,23.197,26.336,28.026,30.207,30.213,29.698,28.411,30.352,33.364,39.056,33.249,32.31,34.276,36.453,39.727,38.057,34.109,33.706,35.264,24.736,2021
Sri Lanka,Gross national savings,Percent of GDP,,25.498,12.789,13.079,14.806,20.911,14.523,12.536,13.372,12.543,12.169,22.086,20.116,26.745,25.084,24.615,24.007,24.805,24.059,25.51,24.937,23.948,22.35,22.729,22.868,23.682,25.929,25.723,26.553,21.635,27.979,28.519,26.55,34.32,29.949,29.9,32.064,34.473,37.28,35.101,32.037,32.317,31.508,21.344,2021
Sri Lanka,"Inflation, average consumer prices",Index,,4.123,4.863,5.39,6.142,7.164,7.271,7.85,8.456,9.639,10.755,13.066,14.658,16.327,18.245,19.786,21.305,24.7,27.063,29.599,30.988,32.902,37.56,41.148,44.838,48.879,54.247,59.683,69.138,75.8,78.4,83.3,88.9,95.6,102.233,105.058,107.408,111.692,119.042,124.125,129.467,135.367,143.433,212.55,2021
Sri Lanka,Volume of imports of goods and services,Percent change,,16.562,-10.227,0,10.127,3.448,11.111,1,--,-4.95,-6.25,5.6,13.2,15.7,17.1,12.2,2.662,0.338,12.36,8.5,0.184,12.971,4.971,-11.833,9.876,20.171,-4.141,7.62,-1.846,8.837,-27.574,16.52,35.261,-18.905,1.602,11.434,16.371,8.296,2.945,-0.543,-7.97,-20.508,-3.797,-15.774,2021
Sri Lanka,Volume of exports of goods and services,Percent change,,4.425,4.054,5.195,-4.938,16.883,11.111,5,-0.952,-2.885,1.98,16.5,1.2,4,14.3,9.4,7.16,4.147,10.619,-1.5,5.076,18.261,11.341,-13.515,8.383,7.7,-0.578,4.667,2.31,-2.271,-16.346,13.791,-11.016,-8.296,16.158,13.439,4.458,9.29,4.354,5.693,-2.292,-29.591,2.379,-0.181,2021
Sri Lanka,Unemployment rate,Percent of total labor force,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.897,14.665,14.566,13.777,13.127,12.267,11.294,10.501,9.174,8.857,7.573,7.9,8.8,8.4,8.3,7.7,6.6,6.2,6,5.9,5,4.1,4,4.4,4.3,4.7,4.4,4.2,4.4,4.8,5.5,5.1,5.25,2021
Sri Lanka,Population,Persons,Millions,15.553,15.763,15.962,16.148,16.322,16.482,16.645,16.811,16.98,17.151,17.326,17.536,17.737,17.925,18.094,18.243,18.367,18.471,18.565,18.663,18.778,18.912,19.062,19.224,19.387,19.545,19.696,19.842,19.984,20.124,20.262,20.398,20.425,20.585,20.778,20.97,21.203,21.444,21.67,21.803,21.919,22.156,22.396,2020
Sri Lanka,General government revenue,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,74.662,84.049,94.06,106.364,118.295,144.236,152.292,170.958,181.69,201.97,214.719,239.798,268.969,284.422,320.154,412.388,507.901,595.558,686.481,725.567,834.191,983.005,"1,067.53","1,153.31","1,204.62","1,460.89","1,693.56","1,839.56","1,932.46","1,898.81","1,373.31","1,463.81","2,093.93",2021
Sri Lanka,General government total expenditure,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,99.814,120.369,119.824,141.659,170.764,202.327,217.066,233.158,266.205,277.529,334.398,385.824,402.6,417.064,476.548,584.55,713.474,841.454,995.91,"1,201.93","1,280.21","1,433.18","1,556.50","1,650.70","1,850.24","2,228.82","2,333.88","2,573.06","2,693.23","3,095.19","3,283.70","3,521.74","4,427.65",2021
Sri Lanka,General government net lending/borrowing,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-25.152,-36.32,-25.764,-35.295,-52.469,-58.091,-64.774,-62.2,-84.515,-75.559,-119.679,-146.026,-133.631,-132.642,-156.394,-172.162,-205.573,-245.896,-309.429,-476.36,-446.015,-450.176,-488.964,-497.39,-645.618,-767.928,-640.326,-733.494,-760.769,"-1,196.38","-1,910.40","-2,057.93","-2,333.72",2021
Sri Lanka,Current account balance,U.S. dollars,Billions,-0.848,-0.672,-0.794,-0.47,-0.054,-0.422,-0.564,-0.496,-0.665,-0.578,-0.377,-0.62,-0.554,-0.61,-0.981,-0.985,-0.881,-0.531,-0.353,-0.672,-1.066,-0.179,-0.236,-0.074,-0.648,-0.605,-1.5,-1.401,-3.885,-0.215,-1.075,-4.615,-3.334,-2.539,-1.988,-1.882,-1.744,-2.309,-2.798,-1.844,-1.187,-3.343,-2.501,2021
Sri Lanka,Current account balance,Percent of GDP,,-16.33,-12.437,-13.615,-7.47,-0.731,-5.773,-7.201,-6.091,-7.811,-6.761,-3.851,-5.786,-4.798,-4.941,-6.885,-6.511,-5.311,-2.863,-1.85,-3.508,-5.329,-0.932,-1.166,-0.329,-2.654,-2.097,-4.484,-3.66,-8.063,-0.432,-1.833,-6.814,-4.736,-3.301,-2.41,-2.211,-1.981,-2.446,-2.962,-2.071,-1.391,-3.757,-3.392,2021
Thailand,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"3,914.63","4,064.33","4,201.08","4,354.39","4,522.19","4,647.38","4,816.32","5,180.35","5,767.61","6,368.72","7,010.15","7,509.65","8,120.70","8,745.55","9,358.71","10,017.93","10,467.46","10,059.38","9,180.02","9,489.82","9,809.62","10,053.82","10,583.76","11,260.16","11,886.33","12,304.40","12,837.88","13,460.06","13,620.53","13,458.53","14,399.05","14,450.48","15,424.54","15,767.36","15,854.13","16,285.39","16,782.10","17,422.95","18,101.52","18,438.65","17,253.07","17,479.92","17,943.56",2021
Thailand,Total investment,Percent of GDP,,26.513,26.352,23.235,25.998,25.017,28.35,26.002,28.009,32.687,35.231,41.539,42.064,39.701,39.656,40.908,42.863,42.533,34.275,20.071,20.173,22.283,23.112,22.744,23.829,25.681,30.421,27.012,25.496,28.226,20.636,25.357,26.791,28.024,27.457,23.919,22.356,21.105,22.934,25.22,23.806,23.688,29.119,29.081,2021
Thailand,Gross national savings,Percent of GDP,,17.722,18.292,19.733,18.171,19.238,23.516,25.6,26.281,28.952,30.599,41.539,34.772,34.433,34.903,35.59,35.045,34.692,32.204,32.644,30.015,30.051,27.959,26.578,27.116,27.792,26.384,28.055,31.423,28.546,28.513,28.724,29.334,26.792,25.356,26.777,29.274,31.611,32.562,30.831,30.799,27.926,26.941,28.602,2021
Thailand,"Inflation, average consumer prices",Index,,28.603,32.236,33.944,35.2,35.48,36.346,37.018,37.925,39.398,41.518,43.919,46.435,48.354,49.948,52.483,55.525,58.758,62.067,67.008,67.167,68.308,69.408,69.867,71.133,73.133,76.4,80,81.733,86.217,85.467,88.286,91.65,94.411,96.474,98.302,97.418,97.601,98.25,99.297,99.998,99.151,100.372,106.721,2021
Thailand,Volume of imports of goods and services,Percent change,,2.834,5.442,-12.922,23.6,1.021,-8.187,4.958,27.063,32.747,21.581,23.682,12.95,8.968,11.778,15.749,19.968,-0.605,-11.298,-21.647,10.489,27.118,-5.496,6.221,11.096,20.305,16.19,2.943,4.2,11.399,-20.772,22.956,12.4,5.629,1.681,-5.298,0.004,-0.992,6.227,8.274,-5.167,-14.139,17.86,6.747,2021
Thailand,Volume of exports of goods and services,Percent change,,13.727,4.104,18.788,-6.318,12.056,4.17,15.051,21.108,26.114,21.145,11.686,17.28,13.807,12.735,14.245,15.445,-5.525,7.234,8.242,9.031,17.488,-4.211,5.887,9.134,14.631,7.76,10.788,8.894,6.264,-12.14,14.22,9.509,3.662,2.514,0.345,1.25,2.696,5.181,3.351,-2.954,-19.682,10.386,7.439,2021
Thailand,Unemployment rate,Percent of total labor force,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.333,2.442,2.192,2.108,1.858,1.517,1.364,1.372,1.5,1.05,0.655,0.662,0.7,0.8,0.9,1,1.2,1.1,1,2,1.5,1,2021
Thailand,Population,Persons,Millions,47.374,48.326,49.256,50.174,51.095,52.027,52.98,53.946,54.892,55.772,56.558,57.232,57.811,58.338,58.875,59.467,60.13,60.847,61.585,62.299,62.953,63.539,64.069,64.55,64.995,65.416,65.813,66.182,66.531,66.867,67.195,67.518,67.836,68.145,68.439,68.715,68.971,69.21,69.428,69.626,69.8,69.951,70.078,2021
Thailand,General government revenue,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,826.508,934.078,937.81,822.73,804.194,851.29,972.1,"1,015.16","1,249.96","1,381.12","1,621.59","1,700.48","1,788.67","1,953.20","1,842.82","2,223.85","2,411.74","2,518.78","2,851.19","2,808.35","3,032.34","3,144.31","3,216.37","3,462.57","3,530.93","3,276.10","3,235.01","3,414.08",2021
Thailand,General government total expenditure,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,701.724,810.083,"1,016.81","1,116.37","1,219.64",938.197,"1,062.30","1,374.54","1,127.93","1,306.38","1,459.60","1,546.43","1,769.21","1,875.08","2,051.96","2,337.46","2,401.03","2,620.10","2,784.83","2,913.53","3,014.35","3,062.63","3,281.14","3,452.21","3,668.00","4,023.77","4,359.17","4,363.86",2021
Thailand,General government net lending/borrowing,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,124.784,123.995,-78.998,-293.639,-415.45,-86.907,-90.197,-359.373,122.03,74.736,161.992,154.046,19.457,78.122,-209.144,-113.609,10.706,-101.322,66.358,-105.179,17.989,81.685,-64.777,10.357,-137.075,-747.672,"-1,124.16",-949.781,2021
Thailand,General government structural balance,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,106.851,74.926,-120.958,-241.78,-362.656,-52.607,-34.986,-296.128,116.472,56.817,36.543,626.922,244.878,104.39,-170.973,140.61,299.465,-108.572,-51.835,50.058,336.111,145.742,228.273,266.904,161.715,-449.014,-881.197,-658.28,2021
Thailand,Current account balance,U.S. dollars,Billions,-2.076,-2.571,-1.003,-2.873,-2.109,-1.537,0.247,-0.366,-1.654,-2.498,-7.281,-7.571,-6.303,-6.355,-8.059,-13.582,-14.691,-3.021,14.242,12.428,9.313,5.101,4.654,4.772,2.759,-7.642,2.315,15.584,0.931,22.189,11.486,9.427,-4.899,-8.833,11.643,27.753,43.438,43.952,28.423,38.044,21.178,-11.018,-2.565,2021
Thailand,Current account balance,Percent of GDP,,-6.212,-7.142,-2.654,-6.946,-4.883,-3.826,0.555,-0.702,-2.597,-3.347,-8.23,-7.478,-5.454,-4.931,-5.494,-8.023,-8.027,-2.012,12.529,9.821,7.384,4.247,3.469,3.136,1.597,-4.041,1.045,5.925,0.32,7.885,3.369,2.541,-1.232,-2.101,2.858,6.918,10.505,9.628,5.611,6.993,4.238,-2.178,-0.48,2021
Timor-Leste,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"2,328.06","2,658.01","2,422.16","2,308.24","2,258.38","2,271.54","2,132.31","2,305.87","2,522.19","2,729.28","2,931.43","3,051.24","3,143.28","3,182.74","3,266.73","3,295.30","3,342.61","3,177.49","3,094.13","3,626.67","3,925.95","3,880.41","3,318.07",2019
Timor-Leste,Total investment,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33.477,30.163,27.87,22.273,17.071,15.778,12.124,18.652,31.312,48.848,42.699,70.318,60.008,41.766,43.123,36.825,39.578,34.932,35.267,26.53,18.202,31.126,29.449,2020
Timor-Leste,"Inflation, average consumer prices",Index,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45.362,46.99,48.911,52.832,54,54.87,57.741,62.729,67.388,67.247,70.729,80.047,88.8,97.192,98.017,98.65,97.2,97.708,99.95,100.842,101.333,105.158,112.519,2021
Timor-Leste,Population,Persons,Millions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.873,0.884,0.901,0.923,0.947,0.972,0.995,1.016,1.036,1.055,1.074,1.094,1.113,1.133,1.153,1.174,1.196,1.219,1.243,1.268,1.293,1.318,1.344,1.369,2019
Timor-Leste,General government revenue,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.401,0.472,0.403,0.353,0.294,0.221,0.458,0.249,0.673,0.761,0.895,1.125,1.052,1.141,1.063,1.031,0.926,0.848,0.912,0.879,0.91,0.909,0.964,2019
Timor-Leste,General government total expenditure,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.457,0.439,0.393,0.327,0.27,0.272,0.412,0.793,0.886,1.07,1.389,1.501,1.342,1.606,1.559,1.84,1.383,1.331,1.396,1.318,1.635,1.984,2019
Timor-Leste,General government net lending/borrowing,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.015,-0.036,-0.04,-0.033,-0.049,0.186,-0.162,-0.12,-0.125,-0.175,-0.265,-0.449,-0.201,-0.543,-0.528,-0.915,-0.535,-0.419,-0.517,-0.409,-0.726,-1.02,2019
Timor-Leste,Current account balance,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.015,-0.032,-0.042,-0.044,0.066,0.262,0.544,1.167,2.042,1.195,1.589,2.219,2.648,2.392,1.094,0.204,-0.544,-0.284,-0.191,0.133,-0.308,0.043,-0.284,2021
Timor-Leste,Current account balance,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-4.141,-6.635,-9,-8.99,14.878,56.7,119.782,215.067,314.906,164.452,180.18,212.852,228.192,171.382,75.578,12.771,-32.987,-17.549,-12.071,6.492,-16.193,1.803,-11.572,2020
Tonga,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"1,844.24","2,091.13","2,346.18","2,455.99","3,502.02","3,717.59","4,066.14","4,124.49","3,960.32","3,983.97","4,150.48","4,369.10","4,182.20","4,158.77","4,252.64","4,574.55","4,563.39","4,526.82","4,612.17","4,698.68","4,855.59","4,906.23","5,105.71","5,087.58","4,971.16","4,930.13","4,802.15","4,662.85","4,872.36","4,607.71","4,633.33","4,926.62","4,965.51","5,007.27","5,135.27","5,222.83","5,622.41","5,813.06","5,834.41","5,883.01","5,919.19","5,768.54","5,662.44",2020
Tonga,"Inflation, average consumer prices",Index,,8.729,10.029,11.121,12.203,13.168,13.853,17.99,19.375,21.376,22.224,23.476,26.744,29.043,29.569,30.728,30.581,31.399,31.577,32.482,33.757,35.421,37.99,41.784,46.242,51.68,56.839,60.958,64.03,70.188,74.034,75.274,79.805,82.426,82.983,84.88,84.926,84.399,90.476,96.612,99.786,100.208,101.625,110.283,2021
Tonga,Volume of imports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-9.664,-19.961,13.699,-3.103,4.939,3.602,-9.339,10.14,-0.166,-2.033,9.962,16.107,1.008,-0.716,-11.993,7.55,11.107,3.95,-1.1,2.25,-3.218,n/a,n/a,2021
Tonga,Volume of exports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-13.98,-26.381,18.452,10.575,-3.609,-4.02,-11.703,-11.216,13.41,-10.611,-3.266,42.605,-1.639,10.377,-2.118,-5.387,20.897,-5.372,1.559,-5.673,-4.288,n/a,n/a,2021
Tonga,Population,Persons,Millions,0.092,0.093,0.093,0.094,0.095,0.095,0.094,0.094,0.095,0.095,0.096,0.096,0.097,0.097,0.097,0.097,0.098,0.098,0.098,0.099,0.099,0.1,0.1,0.1,0.101,0.101,0.102,0.102,0.102,0.103,0.103,0.103,0.103,0.103,0.102,0.102,0.101,0.101,0.1,0.1,0.1,0.1,0.1,2020
Tonga,General government revenue,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.063,0.071,0.075,0.095,0.099,0.111,0.122,0.158,0.171,0.171,0.2,0.192,0.202,0.219,0.258,0.302,0.294,0.361,0.44,0.457,0.485,0.495,0.516,0.532,2021
Tonga,General government total expenditure,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.059,0.067,0.068,0.085,0.089,0.091,0.101,0.15,0.139,0.157,0.156,0.201,0.248,0.232,0.268,0.251,0.318,0.347,0.404,0.426,0.448,0.435,0.527,0.555,2021
Tonga,General government net lending/borrowing,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.005,0.004,0.008,0.01,0.011,0.02,0.021,0.008,0.032,0.014,0.045,-0.009,-0.046,-0.013,-0.01,0.051,-0.023,0.014,0.036,0.031,0.037,0.06,-0.01,-0.023,2021
Tonga,Current account balance,U.S. dollars,Billions,-0.003,0.002,0.004,0.005,0.004,0.003,-0.001,0.006,-0.007,-0.002,-0.016,-0.015,-0.011,-0.009,-0.017,-0.018,-0.011,-0.002,-0.018,-0.001,-0.01,-0.021,-0.014,-0.005,-0.011,-0.025,-0.019,-0.037,-0.022,-0.057,-0.087,-0.084,-0.07,-0.043,-0.028,-0.044,-0.027,-0.029,-0.03,-0.004,-0.019,0.014,-0.03,2021
Tonga,Current account balance,Percent of GDP,,-4.613,2.915,4.704,5.843,5.396,3.675,-1.439,6.024,-5.906,-1.291,-11.438,-8.673,-5.921,-5.025,-9.185,-8.748,-4.893,-0.706,-8.588,-0.49,-4.957,-11.709,-7.758,-2.598,-4.631,-9.481,-6.636,-12.497,-6.242,-18.147,-23.822,-20.249,-14.861,-9.622,-6.335,-10.11,-6.487,-6.383,-6.322,-0.852,-3.955,3.062,-5.975,2021
Tuvalu,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"3,646.73","3,517.93","3,407.51","3,238.04","3,238.36","3,417.85","3,596.29","3,350.92","3,226.55","3,424.97","3,241.60","3,374.01","3,416.94","3,722.89","3,884.43","4,103.84","4,152.51","4,710.27","4,739.16","4,840.27","4,966.15",2017
Tuvalu,"Inflation, average consumer prices",Index,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,101.531,106.659,109.767,112.368,115.988,120.847,123.609,136.518,136.131,133.609,134.277,136.177,138.927,140.49,144.901,149.961,156.089,159.46,165.029,167.62,172.554,182.403,2020
Tuvalu,Population,Persons,Millions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.01,0.009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,2017
Tuvalu,General government revenue,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.022,0.021,0.02,0.024,0.026,0.031,0.025,0.026,0.032,0.043,0.043,0.064,0.082,0.064,0.101,0.087,0.097,0.085,0.101,2019
Tuvalu,General government total expenditure,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.023,0.025,0.032,0.03,0.032,0.036,0.033,0.03,0.029,0.032,0.041,0.057,0.066,0.063,0.081,0.088,0.091,0.079,0.098,2019
Tuvalu,General government net lending/borrowing,National currency,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.001,-0.004,-0.012,-0.006,-0.006,-0.005,-0.008,-0.003,0.004,0.01,0.001,0.007,0.015,0.001,0.02,-0.001,0.006,0.005,0.004,2019
Tuvalu,Current account balance,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.008,0.004,-0.012,-0.004,-0.002,0.007,-0.005,-0.008,-0.02,-0.02,-0.034,-0.012,-0.003,-0.001,-0.026,0.006,0.005,0.026,-0.009,-0.004,0.001,-0.004,2019
